Location,Item Number,Qty On Hand
pcg1e,M2GPKD3KTSNT600R59,43.7
pcg1e,M2GPKD3KTSNT600R59,50
,,
pcg1f,L001608540HXWAA,50
pcg1f,L001608540HXWAA,52
PCG1F,L00292180606HAA,24.4
pcg1f,L002921806HXWAA,44.975
PCG1F,L002921806HXWAA,44.838
pcg1f,L002921806HXWAA,53.04
pcg1f,L002921806HXWAA,11
PCG1F,L002921806HXWAA,45.52
PCG1F,L002921806HXWAA,36.64
PCG1F,L002921806HXWAA,38.14
PCG1F,L002921806HXWAA,47.14
PCG1F,L002921806HXWAA,38.82
PCG1F,L002921807HXWAA,50.853
PCG1F,L002921807HXWAA,45.932
PCG1F,L002921807HXWAA,45.385
PCG1F,L002921807HXWAA,39.233
PCG1F,L002921807HXWAA,41.694
PCG1F,L002921807HXWAA,44.701
PCG1F,L002921807HXWAA,45.932
PCG1F,L002921807HXWAA,46.068
PCG1F,L002921807HXWAA,44.975
PCG1F,L002921807HXWAA,45.385
PCG1F,L002921807HXWAA,46.205
PCG1F,L002921807HXWAA,45.932
PCG1F,L002921807HXWAA,45.932
PCG1F,L002921807HXWAA,40.19
PCG1F,L002921807HXWAA,44.975
PCG1F,L002921807HXWAA,42.514
PCG1F,L002921807HXWAA,44.428
PCG1F,L002921807HXWAA,29.527
PCG1F,L002921807HXWAA,35.68
PCG1F,L002921807HXWAA,42.38
PCG1F,L002921807HXWAA,44.29
PCG1F,L002921807HXWAA,38.96
PCG1F,L002921807HXWAA,35.82
PCG1F,L002921807HXWAA,44.98
PCG1F,L002921807HXWAA,43.88
PCG1F,L002921807HXWAA,45.39
,,
p 8056,,ventory Detai
45,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PCG1F,L002921807HXWAA,32.92
pcg1f,M3GWT3XHE195A60,109.3
pcg1f,M3GWT3XHE195A60,109.3
,,
pcg1g,L001645472HXWAA,100
pcg1g,L001645472HXWAA,95
pcg1g,L001645472HXWAA,39
pcg1g,L00274901728JAA,107.1
pcg1g,L002919288HXWAA,38.96
PCG1G,L002919288HXWAA,49.349
PCG1G,L002919288HXWAA,49.759
pcg1g,L002919288HXWAA,10.1
PCG1G,L002919291HXWAA,45.6
pcg1g,L002919291HXWAA,35
pcg1g,L002919294HXWAA,23.77
pcg1g,L002921806HXWAA,32.398
pcg1g,L002921806HXWAA,54.954
pcg1g,L002921806HXWAA,46.07
pcg1g,L002921807HXWAA,48.802
pcg1g,L002921807HXWAA,27.52
pcg1g,L002921807HXWAA,44.43
pcg1g,L002921807HXWAA,45.11
pcg1g,L002921807HXWAA,22.92
pcg1g,L002921807HXWAA,43.996
pcg1g,L002921807HXWAA,4.97
pcg1g,L002921807HXWAA,6.12
pcg1g,L002999841HXWAA,26.4001
pcg1g,M2GPKD3PTHER645D59,50
pcg1g,M2GPKD3PTHER645D59,50
pcg1g,M2GPKD3PTHER645D59,34.1
pcg1g,M2GPKD3PTHER645D59,56.6
pcg1g,M2GPKD3PTHER645D59,50
pcg1g,M2GPKD3PTHER645D59,39.5
pcg1g,M2GPKD3PTHER645D59,50
pcg1g,M2GPKD3PTHER645D59,50
pcg1g,M2GPKD3PTHER645D59,40.8
pcg1g,M2GPKD3PTHER645D59,50
pcg1g,M2GPKD3PTHER645D59,34.6
pcg1g,M2GPKD3PTHER645D59,32
pcg1g,M2GPKD3PTHER645D59,37.83
pcg1g,M3GWT3XHE195A60,109.3
pcg1g,M3GWT3XHE195A60,109.5
pcg1g,M3GWT3XHE195A60,93
,,
PCG1H,L001677791NCPAA,264
pcg1h,L002719327HXWAA,6.87
pcg1h,L002719327HXWAA,2.02
pcg1h,L002719327HXWAA,9.11
pcg1h,L002719327HXWAA,45.08
pcg1h,L002719327HXWAA,3.18
pcg1h,L002719327HXWAA,20
pcg1h,L00274901728JAA,4
pcg1h,L002919288HXWAA,6.8
pcg1h,L002919291HXWAA,3
,,
p 8056,,ventory Detai
46,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PCG1H,L00291929476CAA,33.765
PCG1H,L00291929476CAA,51.536
pcg1h,L00291929476CAA,11.1
pcg1h,L00291929476CAA,2
pcg1h,L00291929476CAA,0.5
pcg1h,L00291929476CAA,3.4
pcg1h,L002919294HXWAA,5.13
PCG1H,L002919294HXWAA,44.02
pcg1h,L002919294HXWAA,44.7
pcg1h,L002919294HXWAA,45.11
pcg1h,L002919294HXWAA,3.36
pcg1h,L002919294HXWAA,4.3
pcg1h,L00292180606HAA,3.7
pcg1h,L002921806HXWAA,1.4
pcg1h,L002921806HXWAA,30.12
pcg1h,L002921806HXWAA,4.28
pcg1h,L002921806HXWAA,4.14
pcg1h,L002921807HXWAA,27.4
pcg1h,L002921807HXWAA,42.104
pcg1h,L002921807HXWAA,45.11
pcg1h,L002999841HXWAA,8
pcg1h,L002999841HXWAA,17
pcg1h,L002999841HXWAA,18
pcg1h,L002999841HXWAA,11
pcg1h,L002999842HXWAA,37.1
pcg1h,L002999842HXWAA,20
PCG1H,M2GPKD6PTHER600R59,37.5
,,
pcg1i,32078C20463,222.006
,,
pcg1j,A173040EL6MMR,264
PCG1J,A300135TB166MM,117.3
PCG1J,L001677791NCPAA,150
pcg1j,M17G9803CFF60,31.5
pcg1j,M17G9803CXC60,54.8
,,
PCG1K,M1G4FJQZEEAA600R62,7.08
pcg1k,M1G4FJQZEEAA600R62,31.7
pcg1k,M1G4FJQZEEAA600R62,51
pcg1k,M1G4FJQZEEAA600R62,6
pcg1k,M1G4FJQZEEAA645D62,161.6
pcg1k,M1G995WCKA195A60,2
,,
pcg1l,A173040EL10MMR,132
pcg1l,M1G4FJQZEEAA600R62,0
pcg1l,M1G4FJQZEEAA645D62,131.7
pcg1l,M1G4FJQZEEAA645D62,171.1
,,
pcg1m,L00164547276CAA62,65.8
pcg1m,L00243299876CAB,2
pcg1m,L00243299876CAB,1.5
pcg1m,L00243299876CAB,4.7
PCG1M,L00243299876CAB,45
PCG1M,L00243299876CAB,45
,,
p 8056,,ventory Detai
47,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg1m,L00243299876CAB,45
pcg1m,L00243299876CAB,3.2
pcg1m,L00243299876CAB,9.5
pcg1m,L00243299876CAB,3
pcg1m,L002432998GKAAB,24.1
pcg1m,L002432998GKAAB,45
pcg1m,L002432998GKAAB,45
PCG1M,L002432998GKAAB,45
PCG1M,L002432998GKAAB,45
PCG1M,L002432998GKAAB,41.5
pcg1m,L002432998GKAAB,6.3
PCG1M,L002435816GKAAA,0
PCG1M,L002435816GKAAA,45
PCG1M,L002435816GKAAA,45
PCG1M,L002435816GKAAA,45
pcg1m,L002435816GKAAA,45
pcg1m,L002435816GKAAA,0
pcg1m,L003688139GKAAA,40
pcg1m,M1G4FJQZEEAA600R62,0
,,
pcg1n,A173040EL10MMR,132
pcg1n,L00241032776CAB,42.8
pcg1n,L002410327GKAAB,51.6
pcg1n,L002410327GKAAB,52
pcg1n,L002410327GKAAB,51.6
pcg1n,L002410327GKAAB,52.4
pcg1n,L002410327GKAAB,0
pcg1n,L002410327GKAAB,50.3
pcg1n,L002410327GKAAB,0
pcg1n,L002426229GKAAA,16.21
pcg1n,L00243299776CAA,33.63
pcg1n,L00243299876CAB,45
PCG1N,L002432998GKAAB,49.2
pcg1n,L002433063GKAAA,45
pcg1n,L002433063GKAAA,45
pcg1n,L002433063GKAAA,43
pcg1n,L00368814176CAA,33.54
pcg1n,L00368814176CAA,17
pcg1n,M1G4FJQZEEAA600R61,201.2
pcg1n,M1G4FJQZEEAA600R61,180
pcg1n,M2GWN7TEH6CX195A60,53
pcg1n,M2GWN7TEH6CX195A60,48
pcg1n,M3GWCDCSM7600R62,150
,,
pcg1o,A173040EL3MMTG,310
pcg1o,L00241032776CAB,45.25
pcg1o,L002410327GKAAB,51.263
pcg1o,L002410327GKAAB,36.636
pcg1o,L002410327GKAAB,55
pcg1o,L002410327GKAAB,50.03
pcg1o,L002410327GKAAB,50.85
pcg1o,L002410327GKAAB,41.14
pcg1o,L002410327GKAAB,49.89
pcg1o,L002410327GKAAB,43.1
,,
p 8056,,ventory Detai
48,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg1o,L002410327GKAAB,51.6
pcg1o,L002410327GKAAB,0
pcg1o,L002410327GKAAB,0
pcg1o,L002410327GKAAB,47.45
pcg1o,L002410327GKAAB,48
pcg1o,L002410327GKAAB,50.04
pcg1o,L002410327GKAAB,48.9
pcg1o,L002410327GKAAB,49
pcg1o,L002410327GKAAB,48
pcg1o,L002410327GKAAB,50.8
pcg1o,L002410327GKAAB,50
pcg1o,L002410327GKAAB,0
pcg1o,L003688139GKAAA,0
pcg1o,L003688139GKAAA,45.3
pcg1o,L003688139GKAAA,0
pcg1o,L003688139GKAAA,0
pcg1o,L003688139GKAAA,40
PCG1O,M1G4FJESSLAA645D59,95.375
,,
pcg1p,A173040EL3MMTG,264
pcg1p,L001608540HXWAA,125
pcg1p,L002410327GKAAB,43.1
pcg1p,L002410327GKAAB,52.22
pcg1p,L002410327GKAAB,51.126
pcg1p,L002410327GKAAB,51.53
pcg1p,L002410327GKAAB,49.48
pcg1p,L002432998GKAAB,32.5
pcg1p,M1G995WCKA109D60,99
pcg1p,M1G995WCKA109D60,99.625
pcg1p,M1G995WCKA109D60,106.375
pcg1p,M1G995WCKA109D60,100.5
pcg1p,M1G995WCKA109D60,100.125
pcg1p,M1G995WCKA109D60,100.5
pcg1p,M1G995WCKA109D60,99.75
pcg1p,M1G995WCKA109D60,77
pcg1p,M1G995WCKA195A60,100.125
pcg1p,M1G995WCKA600R60,100.375
pcg1p,M1G995WCKA600R60,100
pcg1p,M1G995WCKA600R60,100
pcg1p,M1G995WCKA600R60,98.5
pcg1p,M1G995WCKA600R60,100.125
pcg1p,M3GWCDCSM7600R62,150
,,
pcg1q,L002773097GKAAA,0
pcg1q,L002773097GKAAA,87.4
pcg1q,L002773099GKAAA,115.7
PCG1Q,L00346175956KAA,48
pcg1q,L00346175956KAA,47
pcg1q,M3GWCDCSM7600R62,150
pcg1q,M3GWCDCSM7600R62,150
pcg1q,M3GWCDCSM7600R62,150
,,
pcg1r,L002274212GKAAA,4
pcg1r,L002274212GKAAA,16
,,
p 8056,,ventory Detai
49,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg1r,L002274212GKAAA,0
pcg1r,L002274212GKAAA,0.0021
pcg1r,L00241032776CAB,32.3
pcg1r,L00241032776CAB,46.2
pcg1r,L00241032776CAB,45.2
pcg1r,L00241032776CAB,45.1
pcg1r,L00241032776CAB,46.6
pcg1r,L00241032776CAB,47.2
pcg1r,L00241032776CAB,46.3
PCG1R,L002773097GKAAA,117.8
pcg1r,L002773097GKAAA,114.8
pcg1r,L002773097GKAAA,4.5
PCG1R,L002773099GKAAA,4.4
pcg1r,L002773099GKAAA,119.2
pcg1r,L002773099GKAAA,92.5
pcg1r,L002773099GKAAA,114.8
pcg1r,L002773099GKAAA,80
pcg1r,L002773099GKAAA,0
pcg1r,L002773099GKAAA,50.4
pcg1r,L002773099GKAAA,13
pcg1r,L002773099GKAAA,1
PCG1R,L003688140GKAAA,1
PCG1R,M1G995WCKA109D60,99.625
PCG1R,M1G995WCKA109D60,67.125
PCG1R,M1G995WCKA109D60,100.125
PCG1R,M1G995WCKA109D60,50.75
PCG1R,M1G995WCKA109D60,38.875
PCG1R,M1G995WCKA600R60,100.625
PCG1R,M2GWN7TEH6CX195A60,53
PCG1R,M3GWCDCSM7600R62,1
pcg1r,M3GWCDCSM7600R62,3.3
pcg1r,M3GWCDCSM7600R62,150
,,
pcg1s,A173040EL10MMR,132
pcg1s,A173040EL8MMTG,66
,,
pcg1t,L002773097GKAAA,111.6
PCG1T,L002773097GKAAA,115
pcg1t,L002773097GKAAA,71.2
pcg1t,L002773097GKAAA,104
pcg1t,L002773097GKAAA,45
pcg1t,L002773097GKAAA,0
pcg1t,L002773097GKAAA,116.1
pcg1t,L002773099GKAAA,116.1
pcg1t,L002773099GKAAA,117.4
pcg1t,L002773099GKAAA,42.1
pcg1t,L002773099GKAAA,0
,,
PCG2A,76900060,2.54
pcg2a,76900060,146
pcg2a,76900060,500
pcg2a,A173040EL3MMTG,264
pcg2a,A173040EL3MMTG,264
pcg2a,A300135TB166MM,132
,,
p 8056,,ventory Detai
50,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2a,M1G3FJXSDLAA600R59,107.25
pcg2a,M1G3FJXSDLAA600R59,97.5
pcg2a,M3GWCDCSM7600R62,55
pcg2a,M3GWCDCSM7600R62,33
pcg2a,M3GWCDCSM7600R62,86.3
pcg2a,M3GWCDCSM7600R62,150
pcg2a,M3GWCDCSM7600R62,47
pcg2a,M3GWCDCSM7600R62,45
pcg2a,M3GWCDCSM7600R62,13.79
pcg2a,TM2GWN4KEH184D60,55
pcg2a,TM2GWN4KEH184D60,55
pcg2a,TM2GWN4KEH184D60,60
pcg2a,TM2GWN4KEH184D60,1.14
pcg2a,TM2GWN4KEH184D60,9.3
pcg2a,TM2GWN4KEH184D60,55
pcg2a,TM2GWN4KEH184D60,2.19
pcg2a,TM2GWN4KEH195A60,29.7
pcg2a,TM2GWN4KEH195A60,10
pcg2a,TM2GWN4KEH195A60,5
,,
pcg2b,A173040EL8MMTG,0
pcg2b,A173040EL8MMTG,0
pcg2b,L00164547206HAA,94.25
pcg2b,L00164547206HAA,11.8
pcg2b,L00164547206HAA,100
pcg2b,L00164547263JAA62,128.33
pcg2b,L00164547263JAA62,6
PCG2B,L00164547276CAA62,4.34
pcg2b,L00164547276CAA62,124
pcg2b,L00164547276CAA62,17.93
PCG2B,L002621745GKUAA62,120.28
PCG2B,L002621745GKUAA62,76
pcg2b,M1G4FJDSSLAA600R59,0
pcg2b,M1G4FJQZEEAA202F61,81
pcg2b,M1G4FJQZEEAA202F61,45.28
pcg2b,M1G4FJQZEEAA604D62,17.69
pcg2b,M1G4FJQZEEAA604D62,201.7
PCG2B,M1G4FJQZEEAA604D62,168
pcg2b,M1G4FJQZEEAA604D62,3.1
pcg2b,M2GPKD6NTCRT600R59,50
pcg2b,M2GPKD6NTCRT600R59,50
pcg2b,M2GWN7TEH6CX195A60,22.97
pcg2b,M3GWCDCSM7600R62,150
pcg2b,M3GWCDCSM7600R62,150
pcg2b,M3GWCDCSM7600R62,150
pcg2b,M3GWCDCSM7600R62,150
pcg2b,M3GWCDCSM7600R62,150
,,
PCG2C,L002180244GKAAA,17
pcg2c,L002180244GKAAA,50
pcg2c,L002180244GKAAA,43.7
pcg2c,L002180244GKAAA,50
pcg2c,L0667272AA01GKA,50
PCG2C,L0667272AA01GKA,39.5
,,
p 8056,,ventory Detai
51,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2c,L0667272AA01GKA,54
pcg2c,L0667272AA01GKA,13
pcg2c,L0667272AA01GKA,1.35
pcg2c,M17G9803CXC60,0
pcg2c,M17G9803CXC60,132
pcg2c,M1G3FJXSDLAA600R59,99.375
PCG2C,M2GPKD6KTSNT309X59,50
pcg2c,M2GPKD6KTSNT600R59,50
pcg2c,M2GPKD6NTAGP645D59,50
pcg2c,M2GPKD6NTCRT600R59,5.43
pcg2c,M2GPKD6NTCRT600R59,50
pcg2c,M2GPKD6NTCRT600R59,33.3
pcg2c,M2GPKD6NTCRT600R59,12.4
pcg2c,M2GPKD6NTCRT600R59,50
pcg2c,M2GPKD6NTCRT600R59,34
pcg2c,M2GPKD6NTCRT600R59,50
pcg2c,M2GPKD6NTCRT600R59,34.2
pcg2c,M2GPKD6NTCRT600R59,0
pcg2c,M2GPKD6NTCRT600R59,35.2
pcg2c,M2GPKD6NTCRT600R59,37.2
PCG2C,M2GPKD6NTCRT600R59,54
PCG2C,M2GPKD6NTCRT600R59,2.5
pcg2c,M2GPKD6NTCRT600R59,2.88
pcg2c,M3GWCDCSM7600R62,150
pcg2c,M3GWCDCSM7600R62,150
,,
PCG2D,A173040EL8MMTG,0
pcg2d,L001627152GKUAA,53
PCG2D,M1G3FJXSDLAA645D59,79.875
pcg2d,M2GPKD3KTSNT309X59,19
pcg2d,M2GPKD3KTSNT600R59,0
pcg2d,M2GPKD3KTSNT600R59,45.7
pcg2d,M2GPKD3KTSNT600R59,0.7
pcg2d,M2GPKD3KTSNT600R59,16.2
pcg2d,M2GPKD3KTSNT600R59,0
pcg2d,M2GPKD3KTSNT600R59,0
pcg2d,M2GPKD6KTSNT309X59,41
pcg2d,M2GPKD6KTSNT600R59,0
PCG2D,M2GPKD6KTSNT600R59,0
PCG2D,M2GPKD6KTSNT600R59,43.4
PCG2D,M2GPKD6KTSNT600R59,0
pcg2d,M2GPKD6KTSNT600R59,41.1
PCG2D,M2GPKD6KTSNT600R59,50
pcg2d,M2GPKD6KTSNT600R59,40.9
pcg2d,M2GPKD6KTSNT600R59,38.5
pcg2d,M2GPKD6KTSNT600R59,50
pcg2d,M2GPKD6KTSNT600R59,29.4
pcg2d,M2GPKD6KTSNT600R59,46.8
pcg2d,M2GPKD6KTSNT600R59,0
pcg2d,M2GPKD6KTSNT600R59,39.7
pcg2d,M2GPKD6KTSNT600R59,50
pcg2d,M2GPKD6KTSNT600R59,0
pcg2d,M2GPKD6KTSNT600R59,36
PCG2D,M2GPKD6KTSNT600R59,0
,,
p 8056,,ventory Detai
52,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2d,M2GPKD6KTSNT600R59,0
pcg2d,M2GPKD6KTSNT600R59,3.6
PCG2D,M3GWCDCSM7600R62,150
PCG2D,M3GWCDCSM7600R62,150
PCG2D,M3GWCDCSM7600R62,150
,,
pcg2e,M2GPKD3KTSNT309X59,0
pcg2e,M2GPKD3KTSNT600R59,50
pcg2e,M2GPKD3KTSNT600R59,46.2
pcg2e,M2GPKD3KTSNT600R59,50
pcg2e,M2GPKD3KTSNT600R59,50
pcg2e,M2GPKD6KTSNT309X59,16
pcg2e,M2GPKD6KTSNT309X59,50
pcg2e,M2GPKD6KTSNT309X59,46.7
pcg2e,M2GPKD6KTSNT600R59,50
pcg2e,M2GPKD6KTSNT600R59,41
pcg2e,M2GPKD6KTSNT600R59,50
pcg2e,M2GPKD6NTAGP600R59,40.4
pcg2e,M2GPKD6NTAGP600R59,39.3
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,42.4
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP600R59,40
pcg2e,M2GPKD6NTAGP600R59,50
pcg2e,M2GPKD6NTAGP645D59,50
pcg2e,M2GPKD6NTAGP645D59,47.7
,,
pcg2f,L00160991706HAA,55.54
pcg2f,L00160991730EAA,48
pcg2f,L00160991730EAA,6.06
pcg2f,L00160991730EAA,5.54
PCG2F,L00160991763JAA,9
pcg2f,L00160991776CAA,77.5
pcg2f,L00162709688TAA,82.76
pcg2f,L001627096GKBAA,36
pcg2f,L001627096GKBAA,20
pcg2f,M2G072PGC309X59,55
pcg2f,M2G072PGC600R59,56
pcg2f,M2G074PGC201F59,54.3
pcg2f,M2G074PGC201F59,3.41
pcg2f,M2G074PGC303X59,39.16
pcg2f,M2G074PGC645D59,21
pcg2f,M2G766PGC600R59,0
pcg2f,M2G766PGC600R59,0
pcg2f,M2G766PGC737D59,24.89
pcg2f,M2GPKD6KTSNT309X59,50
pcg2f,M2GPKD6NTAGP600R59,3
pcg2f,M2GPKD6NTAGP600R59,50
pcg2f,M2GPKD6NTAGP600R59,37.7
,,
p 8056,,ventory Detai
53,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2f,M2GPKD6NTAGP600R59,31.1
pcg2f,M2GPKD6NTAGP600R59,50
pcg2f,M2GPKD6NTAGP600R59,39.9
pcg2f,M2GPKD6NTAGP600R59,38.3
pcg2f,M2GPKD6NTAGP600R59,37
pcg2f,M2GPKD6NTAGP600R59,6.24
pcg2f,M2GPKD6NTAGP645D59,4.88
pcg2f,M2GPKD6NTAGP645D59,41.6
PCG2F,M2GPKD6NTAGP645D59,50
pcg2f,M2GPKD6NTAGP645D59,42.9
PCG2F,M2GPKD6NTAGP645D59,47.4
PCG2F,M2GPKD6NTAGP645D59,42.9
PCG2F,M2GPKD6NTAGP645D59,50
PCG2F,M2GPKD6NTAGP645D59,42
pcg2f,M2GPKD6NTAGP645D59,3.72
PCG2F,M3GWCDCSM7600R62,0
PCG2F,M3GWCDCSM7600R62,150
PCG2F,M3GWCDCSM7600R62,150
PCG2F,M3GWCDCSM7600R62,150
PCG2F,M3GWCDCSM7600R62,150
PCG2F,M3GWCDCSM7600R62,150
,,
PCG2G,M1G3FJXSDLAA600R59,0
PCG2G,M1G3FJXSDLAA600R59,0
PCG2G,M1G3FJXSDLAA600R59,0
PCG2G,M1G3FJXSDLAA600R59,0
pcg2g,M2GPKD3PTHER645D59,9.64
PCG2G,M2GPKD3PTHER645D59,40.5
PCG2G,M2GPKD3PTHER645D59,39.1
PCG2G,M2GPKD3PTHER645D59,50
PCG2G,M2GPKD3PTHER645D59,41.2
PCG2G,M2GPKD3PTHER645D59,50
PCG2G,M2GPKD3PTHER645D59,50
PCG2G,M2GPKD3PTHER645D59,41.2
PCG2G,M2GPKD3PTHER645D59,39.18
pcg2g,M2GPKD6KTSNT600R59,50
pcg2g,M2GPKD6KTSNT600R59,37
pcg2g,M2GPKD6NTAGP600R59,46.6
pcg2g,M2GPKD6NTAGP600R59,0
pcg2g,M2GPKD6NTAGP600R59,50
pcg2g,M2GPKD6NTAGP600R59,48.6
pcg2g,M2GPKD6NTAGP600R59,40.2
pcg2g,M2GPKD6NTAGP645D59,50
pcg2g,M2GPKD6NTAGP645D59,46.1
pcg2g,M2GPKD6PTHER600R59,12.42
pcg2g,M2GPKD6PTHER645D59,2.52
pcg2g,M3GWCDCSM7600R62,150
PCG2G,M3GWCDCSM7600R62,150
PCG2G,M3GWCDCSM7600R62,150
PCG2G,M3GWCDCSM7600R62,150
PCG2G,M3GWCDCSM7600R62,150
,,
pcg2h,M2GPKD3PTHER600R59,41.4
pcg2h,M2GPKD3PTHER600R59,41.8
,,
p 8056,,ventory Detai
54,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2h,M2GPKD3PTHER600R59,43.7
pcg2h,M2GPKD3PTHER600R59,41.9
pcg2h,M2GPKD3PTHER600R59,50
pcg2h,M2GPKD3PTHER600R59,35.5
pcg2h,M2GPKD3PTHER600R59,50
pcg2h,M2GPKD3PTHER600R59,42.9
pcg2h,M2GPKD3PTHER600R59,50
pcg2h,M2GPKD3PTHER600R59,50
pcg2h,M2GPKD3PTHER600R59,34
pcg2h,M2GPKD3PTHER600R59,39
pcg2h,M2GPKD3PTHER645D59,35
pcg2h,M2GPKD6NTAGP600R59,50
PCG2H,M2GPKD6NTAGP600R59,39.2
PCG2H,M2GPKD6NTAGP600R59,35
pcg2h,M2GPKD6NTAGP600R59,40.3
pcg2h,M2GPKD6NTAGP600R59,40.1
pcg2h,M2GPKD6NTAGP600R59,39.9
pcg2h,M2GPKD6PTHER645D59,50
pcg2h,M2GPKD6PTHER645D59,50
pcg2h,M2GPKD6PTHER645D59,37
pcg2h,M2GPKD6PTHER645D59,50
pcg2h,M2GPKD6PTHER645D59,38.9
pcg2h,M2GPKD6PTHER645D59,37.5
pcg2h,M2GPKD6PTHER645D59,50
pcg2h,M2GPKD6PTHER645D59,50
pcg2h,M2GPKD6PTHER645D59,50
pcg2h,M2GPKD6PTHER645D59,36
PCG2H,M3GWCDCSM7600R62,150
,,
PCG2I,M17G9803CFF60,132
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,2.5
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,6.25
pcg2i,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,43.6
pcg2i,M2GPKD3PTHER600R59,37.6
pcg2i,M2GPKD3PTHER600R59,37.7
pcg2i,M2GPKD3PTHER600R59,35.9
pcg2i,M2GPKD3PTHER600R59,41.27
pcg2i,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,37.8
pcg2i,M2GPKD3PTHER600R59,38.9
pcg2i,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,39.9
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,37.7
PCG2I,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,37.6
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,36.7
pcg2i,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,50
,,
p 8056,,ventory Detai
55,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2i,M2GPKD3PTHER600R59,37.7
pcg2i,M2GPKD3PTHER600R59,37.9
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,47.2
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,37.6
pcg2i,M2GPKD3PTHER600R59,37.5
pcg2i,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,50
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,37.6
pcg2i,M2GPKD3PTHER600R59,37.7
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,0
pcg2i,M2GPKD3PTHER600R59,36
pcg2i,M2GPKD3PTHER600R59,5
,,
PCG2J,A173040EL10MMR,12
pcg2j,A173040EL10MMR,0
pcg2j,A173040EL10MMR,2.4
pcg2j,A173040EL3MMTG,34
pcg2j,A173040EL3MMTG,5
pcg2j,A173040EL6MMR,1
pcg2j,A173040EL6MMTG,0
pcg2j,A173040EL8MMTG,4.88
pcg2j,A173040EL8MMTG,5.36
pcg2j,A300135TB166MM,3.47
pcg2j,A300135TB166MM,0.18
pcg2j,L001677791NCPAA,12
pcg2j,L001677791NCPAA,16
pcg2j,M17G9803CXC60,20
pcg2j,M17G9803CXC60,5
pcg2j,M17G9803CXC60,8
PCG2J,M1G4FJNWE3PR600R59,8.65
pcg2j,M1G4FJNWE3PR600R59,21.275
pcg2j,M1G4FJNWE3PR600R59,65
pcg2j,M1G4FJNWE3PR600R59,12
pcg2j,M1G4FJNWE3PR600R59,95
pcg2j,M1G4FJNWE3PR600R59,99.375
pcg2j,M1G4FJNWE3PR600R59,0
pcg2j,M1G4FJNWE3PR600R59,105
pcg2j,M1G4FJNWE3PR600R59,96
pcg2j,M1G4FJNWE3PR600R59,100.75
pcg2j,M1G4FJNWE3PR600R59,14.5
pcg2j,M1G4FJNWE3PR600R59,99.125
pcg2j,M1G4FJNWE3PR600R59,101
pcg2j,M1G4FJNWE3PR600R59,101
pcg2j,M1G4FJNWE3PR600R59,104.625
pcg2j,M1G4FJNWE3PR600R59,105.625
pcg2j,M1G4FJNWE3PR600R59,103.75
pcg2j,M1G4FJNWE3PR600R59,101.125
pcg2j,M1G4FJNWE3PR600R59,102.75
pcg2j,M1G4FJNWE3PR600R59,100.875
pcg2j,M1G4FJNWE3PR600R59,101.125
,,
p 8056,,ventory Detai
56,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
pcg2j,M1G4FJNWE3PR600R59,101.5
pcg2j,M1G4FJNWE3PR600R59,100.875
